"Id";"CreationTime";"Operation";"UserId";"UserType";"UserKey";"Activity";"ItemName";"WorkSpaceName";"WorkspaceId";"ObjectId";"DatasetName";"DatasetId";"ReportName";"ReportId";"ReportType";"CapacityId";"CapacityName";"ClientIP";"UserAgent";"IsSuccess";"RequestId";"ActivityId";"DistributionMethod";"ConsumptionMethod"
"6409121a-d18f-497e-acaa-11c7ea0c1e04";"2026-04-28T11:48:03";"GetReports";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetReports";"Report_17";"Finance";"WS001";"RP017";"Dataset_7";"DS007";"Report_17";"RP017";"PowerBIReport";"CAP001";"F64-Prod";"10.0.170.51";"Mozilla/5.0";"True";"9d5411ac-6abf-4e13-8007-3edd0c5d143e";"5fed96b1-bb17-42c8-bf5a-6353f39e2815";"Workspace";"PowerBI Web"
"4e28f5b9-3185-4ba6-9a10-cc2e17d3e4db";"2026-04-28T19:03:05";"ViewReport";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"ViewReport";"Report_12";"Finance";"WS001";"RP012";"Dataset_4";"DS004";"Report_12";"RP012";"PowerBIReport";"CAP001";"F64-Prod";"10.0.88.176";"Mozilla/5.0";"True";"d919427b-6725-4dc5-98ed-2dc9ae9744df";"73138b60-5cac-4905-a1ab-fd5269ff895f";"Workspace";"PowerBI Web"
"a4e78b49-68b2-4b4f-9be9-c864a5e8c56e";"2026-04-28T13:16:52";"GetReports";"erwan@contoso.com";"Regular";"erwan@contoso.com";"GetReports";"Report_23";"Finance";"WS001";"RP023";"Dataset_11";"DS011";"Report_23";"RP023";"PowerBIReport";"CAP002";"F32-Dev";"10.0.124.220";"Mozilla/5.0";"True";"1ba783e6-2166-42b5-a970-e0b65fcc78a1";"50370d6e-54e8-4998-a07e-f46a008a25e8";"Workspace";"PowerBI Web"
"1687e693-66d6-4575-8976-8f2072c4f123";"2026-04-28T19:53:50";"CreateDataset";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"CreateDataset";"Report_7";"RH";"WS003";"RP007";"Dataset_8";"DS008";"Report_7";"RP007";"PowerBIReport";"CAP002";"F32-Dev";"10.0.20.175";"Mozilla/5.0";"True";"e1f416fc-6670-4a2e-a3a6-9bb126f147a5";"65078f7a-b10c-44a4-a68e-f49daa7a4b71";"Workspace";"PowerBI Web"
"8c80e409-a990-404c-b8a7-54f5aa16057d";"2026-04-28T09:47:17";"GetWorkspaces";"bob@contoso.com";"Regular";"bob@contoso.com";"GetWorkspaces";"Report_14";"Marketing";"WS005";"RP014";"Dataset_2";"DS002";"Report_14";"RP014";"PowerBIReport";"CAP002";"F32-Dev";"10.0.242.229";"Mozilla/5.0";"True";"80a6425e-d658-4564-9dd8-4714a92e1e26";"d5cc1883-fd7c-4f74-a930-59b168195d3f";"Workspace";"PowerBI Web"
"ad6c3508-437d-4a01-b0cc-9edf4728899f";"2026-04-28T12:35:03";"RefreshDataset";"diane@contoso.com";"Regular";"diane@contoso.com";"RefreshDataset";"Report_3";"Production";"WS004";"RP003";"Dataset_13";"DS013";"Report_3";"RP003";"PowerBIReport";"CAP001";"F64-Prod";"10.0.247.68";"Mozilla/5.0";"True";"24ae8b97-7045-4fb5-8e83-9deb0f33df23";"6b01c81d-cc5c-4e82-afb8-e9112eab1ac7";"Workspace";"PowerBI Web"
"4a7fb910-1c4f-4bb7-8ae8-3a91d3c8537b";"2026-04-28T10:15:58";"ExportReport";"charlie@contoso.com";"Regular";"charlie@contoso.com";"ExportReport";"Report_4";"Marketing";"WS005";"RP004";"Dataset_8";"DS008";"Report_4";"RP004";"PowerBIReport";"CAP001";"F64-Prod";"10.0.183.130";"Mozilla/5.0";"True";"b70cba11-94fb-4138-baa7-9dd9018a1e2c";"cf807213-e987-44ff-a0eb-277fea05a788";"Workspace";"PowerBI Web"
"a0ff70df-1a24-4554-8c0d-a0f315578821";"2026-04-28T12:57:12";"GetWorkspaces";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetWorkspaces";"Report_21";"RH";"WS003";"RP021";"Dataset_4";"DS004";"Report_21";"RP021";"PowerBIReport";"CAP001";"F64-Prod";"10.0.148.253";"Mozilla/5.0";"True";"e92c98dd-aa3f-496c-adb2-d320e247367e";"a7907cec-3d1c-4987-840a-d9b90501d934";"Workspace";"PowerBI Web"
"60b7716d-46fd-4a77-9bf7-e5f46c5993f8";"2026-04-28T10:12:14";"ViewReport";"diane@contoso.com";"Regular";"diane@contoso.com";"ViewReport";"Report_19";"RH";"WS003";"RP019";"Dataset_1";"DS001";"Report_19";"RP019";"PowerBIReport";"CAP002";"F32-Dev";"10.0.155.99";"Mozilla/5.0";"True";"6352f500-594c-4aee-bac6-463555915733";"eb678087-86a5-4861-b214-b611f79a9f39";"Workspace";"PowerBI Web"
"c149419b-e092-4b24-807e-e6f699afdb5a";"2026-04-28T14:01:41";"GetWorkspaces";"alice@contoso.com";"Regular";"alice@contoso.com";"GetWorkspaces";"Report_13";"Finance";"WS001";"RP013";"Dataset_6";"DS006";"Report_13";"RP013";"PowerBIReport";"CAP001";"F64-Prod";"10.0.207.20";"Mozilla/5.0";"True";"ecc90fb2-2773-4f0a-b4d3-f6d4bf30673d";"878614e0-8d91-4013-a70f-a72bf3345311";"Workspace";"PowerBI Web"
"3f855ec1-ba56-4839-b8c3-2dc01dd3e499";"2026-04-28T13:03:09";"UpdateDataset";"diane@contoso.com";"Regular";"diane@contoso.com";"UpdateDataset";"Report_11";"RH";"WS003";"RP011";"Dataset_3";"DS003";"Report_11";"RP011";"PowerBIReport";"CAP002";"F32-Dev";"10.0.159.115";"Mozilla/5.0";"True";"0071ecbe-6b71-42f8-91f3-c71213fee312";"9eba0adb-1b79-4941-aa84-7deca68ab6c6";"Workspace";"PowerBI Web"
"8665b96b-1341-4ce3-a4c9-e30b489ed318";"2026-04-28T09:50:06";"DeleteReport";"erwan@contoso.com";"Regular";"erwan@contoso.com";"DeleteReport";"Report_17";"Production";"WS004";"RP017";"Dataset_5";"DS005";"Report_17";"RP017";"PowerBIReport";"CAP002";"F32-Dev";"10.0.189.244";"Mozilla/5.0";"True";"6a04548a-9f84-46bc-9b25-8ef3b20137d4";"4f4fcf8f-1ca3-4f39-a0de-d0ef46ff6255";"Workspace";"PowerBI Web"
"c58f1082-7a0b-477f-8e56-ae8e9e4e7314";"2026-04-28T08:58:30";"ExportReport";"charlie@contoso.com";"Regular";"charlie@contoso.com";"ExportReport";"Report_22";"Marketing";"WS005";"RP022";"Dataset_3";"DS003";"Report_22";"RP022";"PowerBIReport";"CAP002";"F32-Dev";"10.0.230.214";"Mozilla/5.0";"True";"caf2dc36-3658-42a2-8e85-8ae6320a813a";"bdb78bce-b38e-406e-a283-3d30f8442dd5";"Workspace";"PowerBI Web"
"666c100b-f3b7-4705-9085-dbee23f82e0a";"2026-04-28T17:35:49";"ViewReport";"sp-etl@contoso.com";"ServicePrincipal";"sp-etl@contoso.com";"ViewReport";"Report_21";"Production";"WS004";"RP021";"Dataset_13";"DS013";"Report_21";"RP021";"PowerBIReport";"CAP002";"F32-Dev";"10.0.118.226";"Mozilla/5.0";"True";"c6a50f49-cd35-4a67-ab5b-07241329ff98";"37028140-46a4-4c9c-8d1d-66fa7af74fe1";"Workspace";"PowerBI Web"
"3ea8e1bb-145a-4509-acee-95fca1420cf2";"2026-04-28T15:37:54";"DeleteReport";"alice@contoso.com";"Regular";"alice@contoso.com";"DeleteReport";"Report_2";"Ventes";"WS002";"RP002";"Dataset_7";"DS007";"Report_2";"RP002";"PowerBIReport";"CAP002";"F32-Dev";"10.0.203.177";"Mozilla/5.0";"True";"b0ef6cae-8cf4-410e-b675-684cfd838043";"7de5bfa0-a177-4236-b04f-d243825b5b39";"Workspace";"PowerBI Web"
"508f2ed4-a71c-4bdf-9b3d-14196fa73e31";"2026-04-28T07:51:38";"GetDatasets";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetDatasets";"Report_14";"Marketing";"WS005";"RP014";"Dataset_8";"DS008";"Report_14";"RP014";"PowerBIReport";"CAP002";"F32-Dev";"10.0.214.172";"Mozilla/5.0";"True";"524c13a4-ab0c-416e-b2de-45448c529ba0";"302e03c0-0a82-455e-8676-f228ec184a07";"Workspace";"PowerBI Web"
"1322b08b-eb85-4d1d-8716-4e4159c3c998";"2026-04-28T11:29:26";"GetDatasets";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetDatasets";"Report_6";"Finance";"WS001";"RP006";"Dataset_10";"DS010";"Report_6";"RP006";"PowerBIReport";"CAP002";"F32-Dev";"10.0.27.74";"Mozilla/5.0";"True";"982de643-d11f-4ac3-a7a7-15f2f1065a66";"ea9e6d89-f352-48a6-9f7d-afa850504836";"Workspace";"PowerBI Web"
"71fbc3d9-0cf7-483a-b1ad-fea3d4c0a0d7";"2026-04-28T09:00:53";"ExportReport";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"ExportReport";"Report_9";"Finance";"WS001";"RP009";"Dataset_2";"DS002";"Report_9";"RP009";"PowerBIReport";"CAP001";"F64-Prod";"10.0.114.24";"Mozilla/5.0";"True";"ed1e9d24-8c0a-453b-ae56-aa77d7318ad6";"5458cc24-d650-406e-a273-a1a4a01ec1d8";"Workspace";"PowerBI Web"
"4f08c385-ac0b-448b-b961-9bee63d8e3a8";"2026-04-28T12:42:00";"ExportReport";"charlie@contoso.com";"Regular";"charlie@contoso.com";"ExportReport";"Report_11";"Marketing";"WS005";"RP011";"Dataset_6";"DS006";"Report_11";"RP011";"PowerBIReport";"CAP001";"F64-Prod";"10.0.88.244";"Mozilla/5.0";"True";"635c20c2-782a-4824-85c8-14b565eef199";"1f918614-dd40-4159-a7b3-9364806382b5";"Workspace";"PowerBI Web"
"0afe81d5-789a-4266-bf25-09b6c85da1a4";"2026-04-28T12:20:04";"CreateDataset";"diane@contoso.com";"Regular";"diane@contoso.com";"CreateDataset";"Report_11";"Ventes";"WS002";"RP011";"Dataset_14";"DS014";"Report_11";"RP011";"PowerBIReport";"CAP002";"F32-Dev";"10.0.133.24";"Mozilla/5.0";"True";"99d9f337-c215-4400-a481-eb22e8ffbfd3";"4df50888-5ae8-4775-9333-7f5ad209ea02";"Workspace";"PowerBI Web"
"ad498737-2c19-4bbd-ba5a-4a43f1410a32";"2026-04-28T08:07:30";"UpdateDataset";"diane@contoso.com";"Regular";"diane@contoso.com";"UpdateDataset";"Report_25";"Marketing";"WS005";"RP025";"Dataset_15";"DS015";"Report_25";"RP025";"PowerBIReport";"CAP002";"F32-Dev";"10.0.214.29";"Mozilla/5.0";"True";"c55a0ade-941f-417f-9d71-36d1a2825679";"985041f6-1106-4370-8b52-83588f91c9c5";"Workspace";"PowerBI Web"
"7b1df93a-1358-4103-97a6-f0d7cd27d131";"2026-04-28T11:07:32";"CreateDataset";"diane@contoso.com";"Regular";"diane@contoso.com";"CreateDataset";"Report_4";"Ventes";"WS002";"RP004";"Dataset_14";"DS014";"Report_4";"RP004";"PowerBIReport";"CAP001";"F64-Prod";"10.0.190.167";"Mozilla/5.0";"True";"cb0e8d7e-f3b7-4107-9307-3c73fca12ef3";"fdfa1ef3-4f77-45fb-86b3-8f11cf9e0319";"Workspace";"PowerBI Web"
"1f00f3a3-0bbb-4f31-8aa3-3d39eb575372";"2026-04-28T10:30:03";"DeleteReport";"charlie@contoso.com";"Regular";"charlie@contoso.com";"DeleteReport";"Report_25";"Marketing";"WS005";"RP025";"Dataset_12";"DS012";"Report_25";"RP025";"PowerBIReport";"CAP002";"F32-Dev";"10.0.250.176";"Mozilla/5.0";"True";"69c4e149-36cb-46e4-9e25-73f1a3460d97";"50f246d4-72ec-4968-9eb0-5cb84b70b4e4";"Workspace";"PowerBI Web"
"71c9983e-53e8-418b-a67c-c4937f76ca24";"2026-04-28T10:07:41";"ViewReport";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"ViewReport";"Report_14";"RH";"WS003";"RP014";"Dataset_9";"DS009";"Report_14";"RP014";"PowerBIReport";"CAP001";"F64-Prod";"10.0.53.132";"Mozilla/5.0";"True";"c68b2d48-f922-4ec0-9905-fa777137e6f5";"54ce3d00-d29e-485a-b2c1-adc9424a49ac";"Workspace";"PowerBI Web"
"f103cedf-9f97-44e6-806e-7ad9c1bebc1a";"2026-04-28T18:32:52";"RefreshDataset";"erwan@contoso.com";"Regular";"erwan@contoso.com";"RefreshDataset";"Report_15";"Marketing";"WS005";"RP015";"Dataset_2";"DS002";"Report_15";"RP015";"PowerBIReport";"CAP002";"F32-Dev";"10.0.116.231";"Mozilla/5.0";"True";"4fee4888-a0d6-455e-a70a-e79a6a728660";"8412e515-c807-4900-b512-ceb012f1732f";"Workspace";"PowerBI Web"
"f1148078-64cb-4f3a-b189-e36840232204";"2026-04-28T17:10:45";"RefreshDataset";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"RefreshDataset";"Report_9";"Ventes";"WS002";"RP009";"Dataset_5";"DS005";"Report_9";"RP009";"PowerBIReport";"CAP002";"F32-Dev";"10.0.191.143";"Mozilla/5.0";"True";"9c74a768-d7d8-4da9-b3af-3f0cf2f50528";"e4a5c3e9-7188-402f-9438-10de6c733bfe";"Workspace";"PowerBI Web"
"4a561c7a-227a-46ec-a82c-5274164004b0";"2026-04-28T09:49:05";"ViewDashboard";"alice@contoso.com";"Regular";"alice@contoso.com";"ViewDashboard";"Report_3";"RH";"WS003";"RP003";"Dataset_12";"DS012";"Report_3";"RP003";"PowerBIReport";"CAP001";"F64-Prod";"10.0.6.183";"Mozilla/5.0";"True";"4d7a1b2e-ffd5-480e-bbfa-b6932c93a321";"86a03476-8c58-4d5a-9f49-3ad07dd433e1";"Workspace";"PowerBI Web"
"adae624c-31a6-4d7f-9b2f-eff91b02f5dc";"2026-04-28T17:52:03";"RefreshDataset";"erwan@contoso.com";"Regular";"erwan@contoso.com";"RefreshDataset";"Report_6";"Finance";"WS001";"RP006";"Dataset_10";"DS010";"Report_6";"RP006";"PowerBIReport";"CAP002";"F32-Dev";"10.0.219.121";"Mozilla/5.0";"True";"6f5957a6-a319-4817-82bf-a1a3a8b5eaf0";"15e88d15-90e2-4570-b4c6-1252f9ed0c7f";"Workspace";"PowerBI Web"
"f8ed3f1c-3d36-4f23-8c7c-8cfa5de91c4a";"2026-04-28T18:32:15";"GetDatasets";"erwan@contoso.com";"Regular";"erwan@contoso.com";"GetDatasets";"Report_7";"Marketing";"WS005";"RP007";"Dataset_15";"DS015";"Report_7";"RP007";"PowerBIReport";"CAP001";"F64-Prod";"10.0.144.189";"Mozilla/5.0";"True";"d4560164-8cb5-4f64-82ea-9d74634763b4";"9d019d36-222a-40db-9ba2-0667d4eb8ded";"Workspace";"PowerBI Web"
"3e490943-945c-4586-9a80-91fbf4056691";"2026-04-28T13:57:36";"GetWorkspaces";"alice@contoso.com";"Regular";"alice@contoso.com";"GetWorkspaces";"Report_15";"Production";"WS004";"RP015";"Dataset_11";"DS011";"Report_15";"RP015";"PowerBIReport";"CAP002";"F32-Dev";"10.0.224.171";"Mozilla/5.0";"True";"63b186df-14b2-4d2e-b03b-23d24b736923";"ce2c96b6-33f0-42a4-b534-1ac9daf88708";"Workspace";"PowerBI Web"
"1361f964-7835-460a-b9f3-7512df5a15e1";"2026-04-28T12:16:41";"GetDatasets";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetDatasets";"Report_22";"Ventes";"WS002";"RP022";"Dataset_6";"DS006";"Report_22";"RP022";"PowerBIReport";"CAP002";"F32-Dev";"10.0.145.57";"Mozilla/5.0";"True";"e66406a4-3a73-4d67-a56b-30213054443d";"724a75cd-85bd-4fd0-b5b0-6ec6434ea717";"Workspace";"PowerBI Web"
"9a2d2be2-99f6-4755-9d2f-80c38c6b06e3";"2026-04-28T10:14:59";"UpdateDataset";"erwan@contoso.com";"Regular";"erwan@contoso.com";"UpdateDataset";"Report_9";"RH";"WS003";"RP009";"Dataset_12";"DS012";"Report_9";"RP009";"PowerBIReport";"CAP001";"F64-Prod";"10.0.30.130";"Mozilla/5.0";"True";"29341800-f27a-48f3-85f3-b9caf9589c7e";"ee9bd727-3d69-40a1-b76c-a505bbde5abd";"Workspace";"PowerBI Web"
"c443fe59-4744-4236-8d89-37356c11471f";"2026-04-28T09:41:30";"RefreshDataset";"charlie@contoso.com";"Regular";"charlie@contoso.com";"RefreshDataset";"Report_16";"Production";"WS004";"RP016";"Dataset_10";"DS010";"Report_16";"RP016";"PowerBIReport";"CAP002";"F32-Dev";"10.0.178.55";"Mozilla/5.0";"True";"8f0eaeef-8835-4f10-8760-154a952d5e6d";"9bc8f826-df9c-4f7c-ad80-5b0e16997444";"Workspace";"PowerBI Web"
"15fa3c58-0794-4428-9cf7-69a01e3bf0bb";"2026-04-28T18:31:13";"GetDatasets";"bob@contoso.com";"Regular";"bob@contoso.com";"GetDatasets";"Report_6";"Finance";"WS001";"RP006";"Dataset_5";"DS005";"Report_6";"RP006";"PowerBIReport";"CAP002";"F32-Dev";"10.0.240.242";"Mozilla/5.0";"True";"072d1540-b4f2-482e-a704-00c5342472c2";"1cbe6ba7-5701-4095-8e14-4d0de78e06ba";"Workspace";"PowerBI Web"
"6434477f-f196-46b8-a42c-ab11283a970d";"2026-04-28T17:41:57";"UpdateDataset";"diane@contoso.com";"Regular";"diane@contoso.com";"UpdateDataset";"Report_6";"Ventes";"WS002";"RP006";"Dataset_9";"DS009";"Report_6";"RP006";"PowerBIReport";"CAP001";"F64-Prod";"10.0.174.4";"Mozilla/5.0";"True";"a8cc3f4f-5ad4-4690-92a4-b44da8ea1607";"9ddde6f6-4863-4b25-819b-e91f809b8e72";"Workspace";"PowerBI Web"
"15810a0c-69f6-4a7a-ba7c-63673e425d18";"2026-04-28T19:41:33";"CreateDataset";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"CreateDataset";"Report_24";"Ventes";"WS002";"RP024";"Dataset_10";"DS010";"Report_24";"RP024";"PowerBIReport";"CAP001";"F64-Prod";"10.0.212.22";"Mozilla/5.0";"True";"241e1f47-4dc4-480c-b7b0-99e77b571a16";"732d9348-913a-46b0-b372-ec20dcdd350f";"Workspace";"PowerBI Web"
"e27689ad-112e-42ae-8379-3580de21f09b";"2026-04-28T08:01:57";"ViewReport";"sp-etl@contoso.com";"ServicePrincipal";"sp-etl@contoso.com";"ViewReport";"Report_3";"Production";"WS004";"RP003";"Dataset_1";"DS001";"Report_3";"RP003";"PowerBIReport";"CAP002";"F32-Dev";"10.0.121.15";"Mozilla/5.0";"True";"097cc454-697a-4c38-b942-f58611cf9afc";"682afc85-0611-4848-8433-3806e706b40d";"Workspace";"PowerBI Web"
"d9f7db8c-e5f9-4f82-a8e4-6915c466b18b";"2026-04-28T14:00:38";"RefreshDataset";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"RefreshDataset";"Report_17";"Production";"WS004";"RP017";"Dataset_15";"DS015";"Report_17";"RP017";"PowerBIReport";"CAP002";"F32-Dev";"10.0.176.233";"Mozilla/5.0";"True";"d8043da2-b302-45eb-bb4d-95cbd472f14f";"aa3625c3-8afa-4f8a-b938-f1f7888f8f03";"Workspace";"PowerBI Web"
"fff978dd-f679-44e6-988e-003a05570f2b";"2026-04-28T11:37:14";"GetWorkspaces";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"GetWorkspaces";"Report_1";"Ventes";"WS002";"RP001";"Dataset_9";"DS009";"Report_1";"RP001";"PowerBIReport";"CAP002";"F32-Dev";"10.0.11.52";"Mozilla/5.0";"True";"a048de90-6036-4743-979d-88373cbf66fb";"cd4ce476-dfaa-47a6-9513-db19c8066e75";"Workspace";"PowerBI Web"
"20fe1b5a-3db1-4f9f-b1a9-93ecb2457a23";"2026-04-28T16:57:20";"GetDatasets";"sp-etl@contoso.com";"ServicePrincipal";"sp-etl@contoso.com";"GetDatasets";"Report_17";"Ventes";"WS002";"RP017";"Dataset_14";"DS014";"Report_17";"RP017";"PowerBIReport";"CAP002";"F32-Dev";"10.0.160.240";"Mozilla/5.0";"True";"86d395db-751d-41b6-be88-ffb8f70f69bd";"d313ad7d-84ca-4fcf-9a3f-2752f184f236";"Workspace";"PowerBI Web"
"3a6e3a6d-ebe4-4611-be02-0295c38b9a9c";"2026-04-28T18:52:55";"GetReports";"erwan@contoso.com";"Regular";"erwan@contoso.com";"GetReports";"Report_20";"Ventes";"WS002";"RP020";"Dataset_10";"DS010";"Report_20";"RP020";"PowerBIReport";"CAP001";"F64-Prod";"10.0.59.95";"Mozilla/5.0";"False";"4d762ef4-4057-43df-9525-5c6acf07a8e3";"31e42204-15c3-43a5-8e6c-f720eb9532b7";"Workspace";"PowerBI Web"
"8a015e00-5ab5-4da4-b6cf-85b335c247ff";"2026-04-28T08:23:13";"GetDatasets";"bob@contoso.com";"Regular";"bob@contoso.com";"GetDatasets";"Report_8";"Finance";"WS001";"RP008";"Dataset_9";"DS009";"Report_8";"RP008";"PowerBIReport";"CAP002";"F32-Dev";"10.0.7.232";"Mozilla/5.0";"True";"6617f784-c761-4886-9e56-9cfb88ad4b02";"3737aacf-b756-465b-a54b-6fd9a91d1914";"Workspace";"PowerBI Web"
"53362a7c-005f-42f8-89d8-1060c418b7a5";"2026-04-28T15:53:35";"GetDatasets";"alice@contoso.com";"Regular";"alice@contoso.com";"GetDatasets";"Report_17";"Finance";"WS001";"RP017";"Dataset_4";"DS004";"Report_17";"RP017";"PowerBIReport";"CAP001";"F64-Prod";"10.0.137.183";"Mozilla/5.0";"True";"b8431ce3-32ec-4ce6-9550-eff3a2ed12ea";"a0e86c14-5c4a-4d5a-87d9-a11dedabc389";"Workspace";"PowerBI Web"
"0120de4d-3aa0-41e2-9fe5-564d89deb1cd";"2026-04-28T10:49:30";"GetWorkspaces";"diane@contoso.com";"Regular";"diane@contoso.com";"GetWorkspaces";"Report_2";"Marketing";"WS005";"RP002";"Dataset_9";"DS009";"Report_2";"RP002";"PowerBIReport";"CAP002";"F32-Dev";"10.0.51.222";"Mozilla/5.0";"True";"7234acc7-3710-4a09-add8-a07cf573a65e";"6d696f79-4d4f-46eb-aa7a-5ea3d7c2fd76";"Workspace";"PowerBI Web"
"47cad0eb-21f2-4108-bd6f-fdece1550358";"2026-04-28T14:46:19";"ExportReport";"erwan@contoso.com";"Regular";"erwan@contoso.com";"ExportReport";"Report_2";"Ventes";"WS002";"RP002";"Dataset_10";"DS010";"Report_2";"RP002";"PowerBIReport";"CAP002";"F32-Dev";"10.0.38.110";"Mozilla/5.0";"True";"842104da-692c-4285-9f9b-9fd386c0c16b";"aaf62964-d633-47c6-bdc5-8663ab8d9c89";"Workspace";"PowerBI Web"
"4d067a6b-b834-441d-bd66-315e10c8752b";"2026-04-28T16:54:44";"ViewReport";"alice@contoso.com";"Regular";"alice@contoso.com";"ViewReport";"Report_19";"Production";"WS004";"RP019";"Dataset_15";"DS015";"Report_19";"RP019";"PowerBIReport";"CAP001";"F64-Prod";"10.0.210.170";"Mozilla/5.0";"True";"5a308a6e-cd7b-4713-8c02-5ff7f93177db";"f5c0cf7c-e4cc-4a75-bc6b-7eb98f2ae203";"Workspace";"PowerBI Web"
"e3498fe2-bc6c-4a34-a937-ce8c23a21457";"2026-04-28T17:06:21";"ViewDashboard";"diane@contoso.com";"Regular";"diane@contoso.com";"ViewDashboard";"Report_12";"Ventes";"WS002";"RP012";"Dataset_9";"DS009";"Report_12";"RP012";"PowerBIReport";"CAP001";"F64-Prod";"10.0.191.18";"Mozilla/5.0";"True";"b0fb4ed5-2c86-40cf-bcb5-4fa61a9a5bd5";"2f1ab2bf-b83e-4b08-be66-84cb66d1a12d";"Workspace";"PowerBI Web"
"07bb0748-b4e4-4e10-b368-c402ffe59c10";"2026-04-28T17:08:37";"GetReports";"charlie@contoso.com";"Regular";"charlie@contoso.com";"GetReports";"Report_25";"Production";"WS004";"RP025";"Dataset_7";"DS007";"Report_25";"RP025";"PowerBIReport";"CAP002";"F32-Dev";"10.0.82.55";"Mozilla/5.0";"True";"8c1ba3c2-d4c6-4c92-a47a-b4015d487407";"199d0cca-2572-46f0-8678-2d073d4664f9";"Workspace";"PowerBI Web"
"cf0e82c5-a77d-4047-8756-c0a609215c6e";"2026-04-28T08:27:23";"GetDatasets";"erwan@contoso.com";"Regular";"erwan@contoso.com";"GetDatasets";"Report_2";"RH";"WS003";"RP002";"Dataset_9";"DS009";"Report_2";"RP002";"PowerBIReport";"CAP002";"F32-Dev";"10.0.228.212";"Mozilla/5.0";"True";"577f3453-0f32-427d-8581-faf9bc9eac74";"411c07f5-34de-4173-ad30-3f4ea7db2e86";"Workspace";"PowerBI Web"
"491ae403-9b10-47f2-bee9-15397e1adf0c";"2026-04-28T09:14:02";"GetDatasets";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"GetDatasets";"Report_4";"Finance";"WS001";"RP004";"Dataset_11";"DS011";"Report_4";"RP004";"PowerBIReport";"CAP001";"F64-Prod";"10.0.192.126";"Mozilla/5.0";"True";"526588e3-2938-4a82-aeb2-d56f442717ab";"729efe4a-f0d3-402f-a280-9a2d22dcddc9";"Workspace";"PowerBI Web"
"a32ddd20-d4d6-4257-8904-b8f4df5305cd";"2026-04-28T11:23:27";"ViewDashboard";"sp-monitoring@contoso.com";"ServicePrincipal";"sp-monitoring@contoso.com";"ViewDashboard";"Report_18";"Production";"WS004";"RP018";"Dataset_15";"DS015";"Report_18";"RP018";"PowerBIReport";"CAP002";"F32-Dev";"10.0.112.65";"Mozilla/5.0";"True";"0061922b-9a25-4b7a-a049-3ea70627885c";"5d465acc-99a8-4639-b2a3-532ff1acf3e1";"Workspace";"PowerBI Web"
"79fc4977-8e9e-46b8-a4b6-1ffea85889d8";"2026-04-28T19:51:20";"RefreshDataset";"diane@contoso.com";"Regular";"diane@contoso.com";"RefreshDataset";"Report_15";"Finance";"WS001";"RP015";"Dataset_5";"DS005";"Report_15";"RP015";"PowerBIReport";"CAP001";"F64-Prod";"10.0.215.212";"Mozilla/5.0";"True";"9079470b-01a5-4512-bf55-c8e4ad305df5";"b25a1b78-27a8-440a-b5eb-c14419a9f197";"Workspace";"PowerBI Web"
"41f2eae4-2efd-4581-b502-00a88060c503";"2026-04-28T11:53:20";"GetWorkspaces";"sp-etl@contoso.com";"ServicePrincipal";"sp-etl@contoso.com";"GetWorkspaces";"Report_17";"Finance";"WS001";"RP017";"Dataset_2";"DS002";"Report_17";"RP017";"PowerBIReport";"CAP001";"F64-Prod";"10.0.50.205";"Mozilla/5.0";"True";"c3594af7-a53a-4990-8e90-57474a50299b";"2c92e99e-2bb9-497e-93aa-7b8166bde346";"Workspace";"PowerBI Web"
"1aeae04b-2559-46a6-abf3-b13eac08f038";"2026-04-28T12:32:44";"UpdateDataset";"alice@contoso.com";"Regular";"alice@contoso.com";"UpdateDataset";"Report_4";"Ventes";"WS002";"RP004";"Dataset_2";"DS002";"Report_4";"RP004";"PowerBIReport";"CAP001";"F64-Prod";"10.0.42.214";"Mozilla/5.0";"True";"751ae013-cc45-431f-8594-00c421ced988";"5fc2f6d5-8801-44f2-ae87-5bedc364e036";"Workspace";"PowerBI Web"
"d1c20334-adb5-4e0f-ac19-7d8981b76df2";"2026-04-28T18:41:09";"RefreshDataset";"alice@contoso.com";"Regular";"alice@contoso.com";"RefreshDataset";"Report_9";"Marketing";"WS005";"RP009";"Dataset_1";"DS001";"Report_9";"RP009";"PowerBIReport";"CAP001";"F64-Prod";"10.0.183.166";"Mozilla/5.0";"True";"585a226a-87ff-4ec8-a67a-3c7921e322a8";"e496eeb9-3e70-470e-8926-789643f063fe";"Workspace";"PowerBI Web"
